true_height,true_weight,predicted_height,predicted_weight,height_relative_error,weight_relative_error
95.75,12.6,95.14685,13.567067,0.006299210590731,0.0767513608175611
88.65,10.6,76.39748,9.774127,0.138212338451336,0.0779125465537017
71.2,8.7,77.18972,9.00324,0.0841252830591094,0.0348551300750382
76.95,9.2,80.642,10.576012,0.0479791850684291,0.1495664845342222
101.45,15.6,97.62219,13.717491,0.0377309770052982,0.1206736442370292
72.65,7.9,77.77284,9.026798,0.0705140042288583,0.1426326896570905
88.45,13.2,87.53733,11.575506,0.010318477926044,0.1230677113388523
92.5,12.0,75.97086,10.4236,0.1786933692725929,0.1313666502634684
87.0,12.2,91.679825,12.344509,0.0537910899896731,0.0118450102258901
66.8,7.0,80.195305,9.533977,0.200528516027028,0.3619966506958008
75.45,8.3,65.1974,7.9758077,0.1358859780768514,0.0390593172555947
81.35,8.8,76.90945,9.185052,0.0545857809919041,0.0437558997761118
84.75,10.5,108.35095,14.851106,0.2784773114859882,0.4143910180954706
58.1,4.4,73.778465,8.467812,0.2698531027710171,0.9245026328346944
91.1,12.1,105.319,15.105641,0.1560812320981408,0.2484001128141545
91.9,12.9,93.67638,13.203894,0.0193294487788186,0.0235576481782188
76.45,8.8,91.13883,12.262629,0.1921364564066076,0.393480517647483
54.25,4.3,76.645706,8.9651165,0.4128240769909274,1.0849108141522077
69.05,7.7,69.66033,8.718782,0.0088389822747895,0.1323094058346438
67.5,7.8,63.670673,7.3369474,0.0567307648835358,0.0593657126793494
79.8,8.7,82.85448,10.321912,0.0382766532419917,0.1864266450377717
92.3,11.8,84.6681,11.716844,0.082685823946836,0.0070471521151268
56.75,4.3,72.16324,8.727498,0.2715989167469713,1.029650710349859
70.45,6.9,72.01527,8.256945,0.0222181180760401,0.1966586458510246
93.85,12.4,93.54206,13.215366,0.0032811843148557,0.0657553518972089
91.45,12.0,97.06603,13.416371,0.0614109612866918,0.1180309454600016
71.55,7.9,84.01425,10.333453,0.1742033781828704,0.3080320478994634
65.05,9.8,78.37685,9.167143,0.2048708118904929,0.064577258363062
86.7,11.1,90.38248,11.762711,0.0424737809301109,0.0597036550710867
91.25,11.8,93.430725,12.874867,0.023898357234589,0.0910904609550863
91.1,12.2,90.317444,12.094605,0.0085900785109082,0.0086388978801789
68.95,8.3,69.31678,7.9930587,0.0053195081991592,0.0369808817484293
77.2,8.6,85.08231,10.775511,0.1021025069637001,0.252966370693473
99.55,15.7,78.92238,9.683891,0.2072086535405418,0.3831916371728204
85.25,10.5,95.621796,12.837475,0.1216632921325146,0.2226166498093378
86.35,11.2,89.068146,11.697689,0.0314782368494861,0.0444365228925433
91.3,12.3,85.817795,11.572818,0.0600460591478128,0.0591205038675448
90.6,10.5,91.78755,13.050802,0.0131076366432982,0.2429335457938058
81.6,10.1,90.56591,11.4374,0.1098763521979837,0.1324158281382948
90.7,12.0,82.520805,11.0397,0.0901785517212049,0.08002503712972
72.05,7.3,76.36197,8.781205,0.0598468979061849,0.2029048188091957
59.55,5.7,69.55066,8.32494,0.1679371818587322,0.4605157417163514
67.1,8.3,67.297806,8.188255,0.0029479252776873,0.0134632156555911
85.55,10.6,88.273994,12.138038,0.0318409637147958,0.1450978944886405
73.05,7.4,79.05994,9.378084,0.0822715472065366,0.2673086733431429
85.35,10.8,79.3232,10.37049,0.0706128129919997,0.0397694375779894
72.15,8.7,73.356026,9.183725,0.0167155328593316,0.0556006157535246
87.7,12.6,86.09816,11.153604,0.0182649966928271,0.1147933687482561
99.45,14.1,99.32699,13.760382,0.0012369208625958,0.0240864043540142
93.6,12.8,81.149895,11.090592,0.13301394535945,0.1335474699735642
107.6,17.2,94.842285,13.047711,0.1185661230831783,0.2414121295130529
61.2,5.8,63.471825,7.310587,0.0371213177450341,0.260446022296774
72.05,7.8,80.164375,9.626999,0.1126214476776653,0.2342306283804086
77.85,8.7,88.14309,11.780943,0.1322169466208554,0.354131369755186
78.3,9.1,65.78871,7.345766,0.1597865702700949,0.192772959614848
75.05,9.2,97.33265,13.119355,0.2969040537102869,0.4260168697523035
92.95,12.7,86.32901,11.95309,0.0712317373882127,0.0588118335393469
94.0,12.8,103.29103,14.09838,0.0988407540828623,0.1014359444379806
91.55,12.7,89.350655,12.287398,0.024023434166567,0.0324883198174904
71.85,9.0,69.175674,7.8878374,0.037220954231363,0.123573621114095
88.0,12.0,91.38651,11.950812,0.0384830995039506,0.0040989716847737
82.05,10.2,87.58416,12.050778,0.067448627069765,0.1814488616644168
68.0,7.9,70.53156,8.247587,0.0372288647819967,0.0439983802505685
82.65,9.7,90.470924,11.601398,0.0946270342098173,0.1960204606203689
91.85,12.3,80.64409,10.68411,0.122002299998724,0.1313731961134004
93.95,12.6,86.19245,10.972929,0.0825710327083472,0.1291326189798022
64.3,7.2,81.92813,10.56976,0.2741544495103519,0.4680222670237223
73.7,8.9,70.313225,8.244443,0.0459535306312012,0.0736580966563707
97.75,14.4,82.92199,11.083994,0.1516932026504555,0.2302782005733914
72.15,8.5,70.95677,8.165707,0.0165381586890376,0.0393286312327665
103.3,16.3,96.25878,13.429196,0.0681628128450583,0.1761229228388312
87.45,11.2,92.870895,12.981677,0.061988512129699,0.1590783085141864
53.55,4.3,68.9714,7.847335,0.2879812773091008,0.8249615957570631
90.75,11.4,91.99208,12.14274,0.0136868395424414,0.0651526534766481
72.75,8.9,69.18924,7.777982,0.0489451614851804,0.1260694118028276
93.2,12.7,86.4759,11.596377,0.0721470091987577,0.0868994194691575
59.3,5.7,64.79711,7.1137156,0.0927000254844936,0.2480202892370391
83.05,8.1,74.6305,9.238656,0.10137867798366,0.1405748202476973
87.0,11.7,97.3071,13.404438,0.1184723952720905,0.145678463145199
98.05,12.6,92.828766,12.577636,0.0532507305544046,0.0017749392797076
84.0,11.1,89.24381,12.168971,0.0624263400123232,0.0963036992528417
62.2,6.5,68.42716,7.8033047,0.1001151474342468,0.2005084111140324
85.75,10.6,86.18034,11.424849,0.0050185845822704,0.0778159015583542
82.05,11.2,87.0043,11.72784,0.0603815110117687,0.0471286092485701
53.1,4.7,88.169495,10.706019,0.6604424600547316,1.277876468414956
64.5,6.6,82.18683,10.378516,0.2742143971051357,0.5725024541219076
59.85,6.4,62.34798,7.0930142,0.0417373517003772,0.1082834750413894
84.55,11.6,80.458305,10.227532,0.0483937864117478,0.1183161735534667
79.65,10.0,79.88355,10.1657915,0.0029322354208352,0.0165791511535644
94.85,13.0,105.76152,14.887099,0.1150397510357637,0.1451614820040189
59.150000000000006,4.7,68.491936,7.9717383,0.1579363606082918,0.6961145401000975
90.35,10.9,94.00347,13.051255,0.0404368718817014,0.1973628647830508
79.05,8.7,86.47445,11.384977,0.0939209254612883,0.3086180851377291
79.35,10.7,74.6585,9.612657,0.0591241251243008,0.1016208791287145
57.55,5.0,67.9847,8.048596,0.1813154311722823,0.6097192764282227
87.3,11.1,82.30329,10.884233,0.0572360673447791,0.0194384256998697
89.05,11.4,104.29959,14.464922,0.1712475133571379,0.2688528027450829
69.15,7.7,72.55833,8.227427,0.0492888896773882,0.0684969518091771
70.0,8.4,73.07456,8.8935995,0.0439223153250558,0.0587618464515322
91.95,12.3,89.75856,12.613267,0.0238329507268726,0.0254688573077441
91.2,11.1,88.66291,11.985009,0.0278189642387524,0.0797305579658027
96.65,14.8,89.805145,12.598277,0.070821052626261,0.148765061352704
67.05,7.3,77.37132,8.945463,0.1539347148670535,0.2254059151427387
78.8,8.6,63.66855,6.8322225,0.1920234951271018,0.2055555277092512
91.0,12.2,82.794685,10.954306,0.0901682927058293,0.1021060943603515
96.55,14.4,96.04212,13.471537,0.0052602601014289,0.0644766224755181
98.25,14.3,90.44641,12.334936,0.0794258408874045,0.1374170530092466
77.5,8.3,80.030174,10.028099,0.0326474097467237,0.2082047060311557
80.05,8.6,69.42407,7.8567295,0.1327411334712679,0.0864268014597337
96.9,13.6,86.51413,11.145778,0.1071813246783088,0.1804575218873865
79.0,8.6,74.26311,9.498894,0.0599606670910799,0.1045225276503452
94.6,12.8,80.30794,10.661971,0.1510788834876287,0.1670335084199906
101.5,13.8,97.206184,13.371516,0.0423036020964824,0.0310495487157849
86.8,12.7,92.44847,11.963312,0.0650745514900454,0.0580069173978069
75.05,7.4,75.36707,8.848875,0.0042248242382682,0.1957939251049144
96.5,12.7,94.456635,12.56842,0.0211747717980893,0.010360597625492
74.1,8.5,74.64964,9.164726,0.0074175835942772,0.0782030890969669
87.6,11.3,90.824554,11.850472,0.0368099822301299,0.0487143761288802
77.45,8.8,68.67774,8.240235,0.1132634989748931,0.063609621741555
88.25,13.6,90.52164,12.246559,0.0257409287579674,0.0995177100686465
90.75,12.2,93.81803,12.620499,0.033807507559616,0.0344671030513576
87.05,10.9,79.82386,10.408276,0.083011370839092,0.0451123298855003
89.55,11.5,81.351524,10.831837,0.091551933522866,0.0581011564835258
79.6,9.9,89.59906,11.801119,0.1256163323943939,0.1920322071422229
94.1,11.7,83.91043,11.250321,0.1082844749393928,0.0384340693808008
91.55,12.4,79.33681,10.012133,0.1334046176845814,0.192569948011829
87.75,10.8,80.42342,10.625183,0.0834937462439903,0.0161867494936343
80.45,9.6,67.406525,8.187463,0.1621314523529755,0.147139290968577
97.25,12.8,94.9168,13.73923,0.0239917588417818,0.0733773559331893
66.55,6.9,75.63577,9.07936,0.1365255102190552,0.3158492765564848
58.0,4.8,71.0425,8.183639,0.2248707475333378,0.7049247026443483
86.15,10.6,79.27305,10.171782,0.0798253232631584,0.0403979679323592
81.15,9.0,75.11548,8.74571,0.0743625568006778,0.028254403008355
87.85,11.4,96.8488,12.944901,0.1024337012997119,0.1355176724885639
98.25,14.3,74.41666,9.49008,0.242578559856075,0.3363580503663817
91.75,13.8,86.03876,11.433071,0.0622478765752724,0.1715165843134341
97.05,15.1,85.14894,10.874619,0.1226281191134563,0.2798265873991101
98.05,13.3,78.23397,10.143812,0.2021012683111693,0.2373073549198925
90.75,11.2,82.58261,9.761438,0.0899987759340564,0.1284430027008056
78.4,9.2,77.1587,10.552549,0.0158329204637177,0.1470162350198497
71.0,7.2,75.35289,8.63605,0.0613083100654709,0.1994514200422498
94.9,11.8,102.469246,14.595288,0.0797602308813964,0.2368888370061324
91.85,13.0,91.49606,12.238589,0.0038534215305184,0.0585700548612154
77.1,8.3,87.70598,11.92982,0.1375613280616691,0.4373277181602384
61.95,6.1,83.70458,10.964243,0.3511635547111455,0.7974168746197811
74.15,9.2,75.455376,9.21214,0.0176045269236239,0.0013195742731509
72.0,9.2,69.4534,8.063707,0.0353694491916232,0.1235100704690683
70.0,8.8,75.30411,8.87372,0.075772966657366,0.0083772919394752
91.9,13.2,84.30454,10.958875,0.0826491562404363,0.1697822195110898
84.2,10.0,73.03681,9.08455,0.1325794319642128,0.0915450096130371
92.2,11.2,84.93693,11.341516,0.0787751866007575,0.012635316167559
86.1,10.2,85.1561,10.675437,0.010962863970855,0.0466114679972331
90.5,13.1,86.21406,10.955263,0.0473584759959858,0.1637203711589784
85.3,11.0,72.68975,8.980531,0.1478341070177406,0.1835881146517667
86.65,9.9,93.61929,12.2659,0.0804303890697128,0.238979763454861
100.95,16.2,80.53705,10.257882,0.2022085355141778,0.3667974001095618
89.25,11.3,76.237816,10.128611,0.1457947803144695,0.1036627777909811
83.45,10.1,85.8306,11.614783,0.028527224970978,0.1499785432721129
90.9,11.8,98.576996,13.296494,0.0844553998856916,0.1268214856163929
74.7,8.9,95.871025,13.48493,0.2834139904343938,0.5151606784777695
87.25,10.9,88.4021,11.77175,0.0132045800501432,0.0799771055169061
70.0,7.2,83.03483,10.426156,0.1862118312290736,0.4480772283342149
76.45,10.2,73.17129,8.327564,0.0428870171795802,0.1835721333821614
58.0,4.6,70.13599,8.039759,0.209241143588362,0.7477736265762994
66.05,6.3,75.22465,8.89337,0.1389045801964066,0.4116459801083519
78.05,8.8,78.26705,10.449639,0.0027809314129064,0.1874590136788107
60.05,6.4,75.42636,9.06948,0.2560593019814218,0.4171062409877776
58.05,4.8,80.474464,10.42885,0.3862956833161741,1.1726771195729575
69.05,6.6,71.19587,8.464549,0.0310770375930598,0.2825074340357925
91.95,12.3,91.825134,12.705132,0.0013579741452556,0.0329375228261559
88.35,10.1,84.22297,11.661866,0.0467122913958598,0.1546402166385462
81.95,11.0,90.78591,12.341372,0.1078207633930273,0.121942866932262
76.7,10.4,85.1187,10.97768,0.1097613835738876,0.0555461736825795
91.45,12.0,87.83385,11.897434,0.0395424051842708,0.0085471471150716
77.45,10.9,81.60244,10.641395,0.0536144593979482,0.0237252646629963
76.35,9.5,70.73738,8.426231,0.0735117094768131,0.1130282753392269
88.55,12.2,79.678955,10.144045,0.1001811961815358,0.168520911795194
61.150000000000006,6.6,77.37446,9.228388,0.2653222945705359,0.398240580703273
98.5,15.2,97.835655,13.209517,0.0067446171329711,0.1309528601797003
93.05,14.0,74.8554,9.166581,0.1955357325583103,0.3452442032950265
99.35,15.2,112.39119,15.760117,0.1312651190256197,0.0368497748123972
56.5,5.1,66.14505,7.7134905,0.1707088504217367,0.5124491149303961
87.3,12.0,100.27306,13.698904,0.1486032492516377,0.1415753364562988
101.35,13.8,81.03786,10.723064,0.2004158159283269,0.222966346187868
74.1,8.6,67.07379,7.6791368,0.0948206274776483,0.1070771217346191
88.25,11.7,92.60591,12.878377,0.0493587677607117,0.1007159795516577
63.4,6.5,69.447525,8.148529,0.0953868300380767,0.2536198542668269
75.65,8.7,69.90191,7.988876,0.0759826982880143,0.0817384062142207
64.05,5.2,69.35673,8.41384,0.0828528899312671,0.618046210362361
71.85,7.9,67.57289,7.7579618,0.0595283057014395,0.0179795253125927
97.2,13.1,110.42556,15.141378,0.136065432073648,0.1558304124206077
103.05,16.6,92.36902,13.537462,0.1036485341612081,0.1844902268375259
87.5,11.0,95.574715,13.3664465,0.0922824532645089,0.2151314995505593
54.05,4.1,77.092285,9.314431,0.426314248959297,1.2718124854855424
75.25,8.6,70.0141,7.989575,0.069580078125,0.0709796617197435
75.0,10.2,77.04514,9.562318,0.027268575032552,0.062517858019062
84.45,10.1,91.97974,12.681434,0.0891620642761989,0.2555874928389446
56.5,5.1,59.23429,6.594964,0.0483945323302682,0.2931302014519187
63.150000000000006,7.0,79.93938,9.849041,0.2658650329541517,0.407005855015346
75.0,8.7,73.23536,8.777924,0.0235285441080729,0.0089567337913075
96.05,14.2,106.71758,15.03698,0.1110628079399971,0.0589422306544344
70.35,7.9,74.009705,8.257089,0.052021387204602,0.0452010963536515
93.7,13.9,86.36055,11.415397,0.0783292430442069,0.1787484395418236
88.65,11.7,95.08875,13.888162,0.0726311646540555,0.1870223640376686
93.85,12.4,89.22069,11.417188,0.0493267142652004,0.0792590571988013
97.6,14.4,82.09839,10.47329,0.1588279849193134,0.2726881636513604
88.25,10.8,88.506905,11.727427,0.0029111003065244,0.0858728267528392
69.65,8.1,80.846855,9.301158,0.1607588681058752,0.1482911051055531
94.4,12.8,82.80572,11.03325,0.1228207895311259,0.1380273550748825
83.1,9.6,79.34788,10.140659,0.04515189527748,0.0563186804453532
89.25,13.2,74.38086,9.605401,0.1666010154061624,0.2723181030967018
90.05,10.7,96.60655,12.78466,0.0728101290841026,0.194828069098642
84.55,9.5,91.95964,12.422436,0.0876361975509129,0.3076248168945312
82.25,11.4,88.96969,12.301353,0.0816983393985087,0.0790660925078809
92.5,12.3,91.66156,12.305481,0.0090642155827702,0.0004456062627031
68.45,7.3,66.168915,7.4989386,0.0333248386424854,0.0272518576008
75.15,8.8,68.55319,8.052914,0.0877818744022372,0.0848961743441495
58.55,6.0,77.49407,9.147795,0.323553748257032,0.524632453918457
77.35,8.5,79.77359,9.55026,0.0313327742455155,0.1235599517822265
83.65,9.9,98.159546,13.809531,0.1734554201845486,0.3949021426114169
89.6,11.0,95.78786,12.796088,0.0690609046391079,0.1632807471535422
90.05,12.3,93.94916,12.964632,0.0432999190987646,0.0540351247399802
92.05,12.1,91.31473,12.24677,0.007987748145539,0.0121297442223415
76.45,8.2,66.781075,7.679283,0.1264738453377923,0.0635020558427019
68.95,9.4,69.48879,8.379136,0.0078142482876517,0.1086025440946538
101.45,15.6,76.66368,10.441964,0.2443205418405772,0.3306433237515963
86.5,10.9,88.73342,10.693687,0.0258198997188854,0.0189277578931336
96.05,13.3,88.93564,11.683378,0.0740693552552381,0.1215505098041735
96.25,12.9,102.43819,14.691737,0.0642928482650162,0.1388943546502165
74.05,8.8,78.338,9.309543,0.0579067850982233,0.0579025745391844
79.05,9.9,65.03773,7.5136285,0.1772583509682854,0.2410476279981208
73.2,6.1,69.39949,8.106012,0.0519195306496542,0.3288544826820249
88.5,12.3,95.37322,13.31537,0.0776635293906691,0.0825503744730134
93.3,13.4,104.25855,14.644367,0.1174550112676263,0.0928632252251923
62.45,5.8,75.93801,8.810445,0.2159809634817228,0.5190422123876112
76.0,9.5,77.34108,9.325264,0.0176457856830797,0.0183932655736019
82.45,9.9,88.11932,11.428433,0.0687607487018647,0.1543872139670631
92.05,12.3,72.08811,8.9142685,0.2168591865568559,0.2752627240933054
93.65,13.1,97.3789,13.097706,0.0398173905029948,0.0001751266363012
74.35,8.5,70.5024,7.8229227,0.0517497880393093,0.0796561521642348
96.9,13.6,67.38892,8.420662,0.3045518715684259,0.3808336818919462
77.05,8.9,83.11207,11.450444,0.0786770691274436,0.28656676646029
92.15,11.5,82.40162,10.4629545,0.1057881827724413,0.0901778677235479
101.0,14.6,84.863235,11.433012,0.1597699458056157,0.2169169857077402
96.0,14.7,86.83979,11.627712,0.0954188505808512,0.2089991666832748
82.55,9.7,90.11623,11.822784,0.0916562834196131,0.2188437550338274
96.75,14.0,83.20914,10.737648,0.1399572406936369,0.2330251421247209
98.05,12.1,93.44546,12.735332,0.0469611681948383,0.052506738457798
73.8,7.7,67.911156,7.7375197,0.0797946382021193,0.0048726936439414
63.55,5.8,59.014797,6.778907,0.0713643239859423,0.1687770383111362
99.25,15.4,96.8316,13.290499,0.0243667871585721,0.1369806017194475
84.2,10.1,101.62863,13.598016,0.2069908740118393,0.3463381965561669
76.7,8.4,70.9082,8.233517,0.0755123451760104,0.0198194412958054
86.35,11.4,88.44835,11.589242,0.0243005095428308,0.0166001738163462
94.1,11.3,95.10209,12.99707,0.0106491915857881,0.1501832134955751
97.65,12.9,96.98962,13.8463745,0.0067627609417003,0.0733623652495154
69.05,8.1,77.0586,8.982445,0.1159826412656703,0.1089437979239005
90.95,14.4,88.32473,12.351197,0.0288649816444904,0.1422779692543877
70.95,6.5,76.570465,8.912421,0.0792172669188248,0.3711417271540715
85.0,9.8,80.83913,10.542093,0.048951451918658,0.0757238037732181
84.05,8.8,89.7678,11.519933,0.0680285470248829,0.309083266691728
99.2,15.1,82.37072,9.702552,0.1696500009106051,0.3574468978982887
86.65,9.9,74.005646,9.306592,0.1459244575654573,0.059940203271731
79.75,8.8,97.89543,13.178841,0.2275289218627547,0.4975955269553443
92.45,11.8,83.6719,11.133456,0.0949497253847096,0.0564867601556293
85.05,10.1,87.16269,11.639389,0.0248405550733025,0.1524147562461324
97.7,13.6,78.05998,10.409601,0.2010237226222652,0.2345881462097167
55.5,3.7,65.62378,7.565593,0.1824104377815315,1.044754801569758
73.25,9.8,70.79855,8.439672,0.0334668468696672,0.1388089316231864
71.25,7.7,83.2426,9.66774,0.1683171857867324,0.255550632229099
88.05,10.9,84.981514,11.800233,0.0348493585797753,0.0825901731438592
92.35,12.7,93.862015,13.263704,0.0163726558798897,0.0443861653485636
86.1,11.3,87.876015,11.687053,0.020627348542075,0.0342524536943013
79.05,8.8,75.67246,8.678377,0.0427265975537139,0.0138207782398571
91.0,12.9,95.22388,13.955264,0.0464162302541208,0.0818034179450929
60.45,7.2,65.08415,7.5573735,0.076660913510003,0.0496352116266886
87.0,10.9,83.51945,11.012881,0.0400063525671246,0.0103560806414402
74.7,8.4,68.2704,7.5690618,0.0860722757566725,0.0989212195078532
87.5,11.2,83.879715,10.550139,0.0413746861049107,0.0580232654299054
82.05,9.4,76.584854,9.55925,0.0666075060819431,0.0169414763754986
83.95,11.7,84.365234,11.246205,0.0049462105419892,0.0387858692397418
80.3,10.5,83.759636,10.698864,0.0430838844992898,0.0189394269670758
92.05,13.3,96.6746,13.333554,0.0502400727196921,0.0025228772844586
90.8,12.0,95.71846,12.48353,0.0541680625881918,0.0402941703796386
68.2,7.3,69.11071,7.955306,0.0133535211736505,0.0897679524878933
84.55,11.5,94.44457,12.4845295,0.1170262856147897,0.0856112604555876
80.9,9.3,88.613754,12.45295,0.0953492493505677,0.3390268305296538
74.75,9.0,83.9221,10.133487,0.1227036287952027,0.1259429719712999
92.65,12.1,86.35346,12.024757,0.0679604725392522,0.0062183979129002
87.45,10.9,89.618484,11.966479,0.0247968495948577,0.0978421377479482
90.95,11.5,89.48239,11.470916,0.0161364336732064,0.0025290613589079
79.35,9.3,71.48595,8.2584505,0.0991059022649849,0.1119945690196048
89.25,12.8,92.72654,12.605988,0.0389528247822566,0.0151572227478027
96.2,15.2,84.42904,11.239111,0.1223592619390349,0.2605848061411004
91.3,12.8,81.4768,11.036583,0.1075925628561832,0.13776695728302
85.1,11.8,83.04992,10.816191,0.0240902570103645,0.0833736678301278
61.05,6.8,74.82611,8.448063,0.2256529212095619,0.24236219069537
84.75,10.2,82.96372,10.81499,0.0210770238465615,0.0602931415333468
88.15,11.3,92.15408,12.694269,0.0454235195910733,0.1233866531237036
60.35,6.0,72.240265,8.260328,0.1970217877809134,0.3767213821411133
86.5,10.3,86.934975,12.392721,0.0050286089064757,0.2031768132182
80.5,10.9,91.67323,12.209571,0.1387979258661685,0.1201441178628063
61.150000000000006,5.5,75.99509,8.932522,0.2427651131630722,0.6240948763760653
70.45,7.9,63.85284,7.356996,0.0936431451584956,0.0687346760230728
79.75,9.2,91.577835,11.5881815,0.1483114116991575,0.2595849451811418
95.05,14.6,85.54921,11.952025,0.0999557117861487,0.1813681223621107
71.55,7.0,74.599915,8.694959,0.0426263389347484,0.2421369552612304
98.15,15.0,87.06324,11.845389,0.1129573097170705,0.2103073755900065
96.05,11.6,91.4435,12.5202055,0.0479594304622429,0.0793280601501465
61.650000000000006,5.8,68.95869,8.075029,0.1185512867577173,0.3922464436498182
86.05,10.8,84.83886,10.242529,0.0140748453445035,0.0516176930180303
92.6,11.9,84.131744,10.450383,0.0914498446569586,0.1218165389629973
101.5,13.8,76.10044,9.739891,0.250241960797991,0.2942107933155005
95.5,13.5,83.264175,10.831581,0.12812381764357,0.197660658094618
75.05,9.2,71.4703,8.800724,0.0476975514045323,0.0433995620064112
97.0,12.9,79.17145,10.115562,0.1837995076916881,0.2158478729484617
67.65,8.3,71.25,8.414376,0.0532150776053214,0.013780272150614
88.0,12.0,83.24922,11.370524,0.0539861158891157,0.0524562994639078
73.05,7.8,68.37967,7.8477964,0.0639333444291153,0.0061277487339117
100.55,12.3,101.1514,14.22708,0.0059810811047053,0.1566731987929925
76.7,10.4,88.12316,11.846036,0.1489330028150973,0.1390419189746563
85.0,10.9,80.11076,10.58268,0.0575204288258272,0.0291119496756737
78.3,9.2,91.41125,12.103651,0.167448879353997,0.3156142442122751
67.0,7.7,75.38161,8.572838,0.1250986127711054,0.1133555622843952
64.3,7.2,60.333054,6.760736,0.0616943454297482,0.061008890469869
105.5,16.6,91.83169,12.4503355,0.1295574604052503,0.2499797889985234
93.75,11.9,84.310455,11.188292,0.1006884765625,0.0598074327997801
77.5,9.5,83.66918,10.820513,0.0796023461126512,0.1390013443796258
92.35,13.3,95.16217,13.045343,0.0304512226329859,0.019147112853545
94.55,13.8,90.94049,13.018193,0.0381756666033183,0.0566526634105738
78.3,9.1,70.14034,7.8280606,0.1042101824725115,0.1397735574743249
76.65,7.9,79.25653,9.276952,0.0340056198528211,0.1742976949184755
82.95,10.6,85.256325,10.924919,0.0278037946722893,0.0306527479639593
86.75,12.3,84.44947,10.915336,0.0265190718153368,0.1125743369746014
65.3,6.1,78.53465,9.286305,0.2026746203669363,0.5223451520575852
97.95,13.4,83.27704,10.311901,0.1498005250207376,0.2304551423485599
91.05,11.9,80.05706,10.677692,0.1207351977847422,0.1027149232495732
77.45,8.6,80.60568,9.567104,0.0407447691807213,0.1124539929766988
94.85,13.7,93.17978,13.37099,0.0176090769347983,0.0240153431022253
86.75,10.8,90.17685,12.293845,0.0395025863427593,0.1383189978422941
89.8,10.9,83.0139,11.221683,0.0755690338882412,0.0295121604149494
104.05,15.8,83.64431,10.622153,0.1961142720080865,0.3277118175844603
95.05,16.2,76.102455,9.553344,0.1993429233123602,0.4102874214266553
82.2,9.3,81.81659,10.192398,0.0046643630721563,0.0959567818590389
92.15,12.8,80.36079,10.212258,0.1279350359415271,0.2021673172712326
106.9,16.2,74.38275,9.317609,0.3041838029481408,0.4248389609066056
84.7,10.5,83.806526,10.790779,0.0105486873189843,0.0276932489304315
85.0,11.1,70.41611,8.263403,0.1715752096737132,0.2555492847889393
76.35,8.8,70.756676,8.365257,0.0732589951510825,0.0494025837291371
60.05,6.9,83.60928,10.83874,0.3923277843008431,0.5708319346110026
82.85,9.1,85.292465,11.773986,0.0294805698245134,0.2938446003002125
92.55,13.6,83.87917,11.3510685,0.0936880250804041,0.1653626105364631
81.75,9.4,97.959366,13.160592,0.1982797045226491,0.4000629871449571
52.45,3.4,77.908806,9.078004,0.48539191319672,1.67000114216524
73.7,8.4,81.16977,10.129507,0.1013537216704121,0.205893698192778
76.75,9.2,92.283455,11.541069,0.2023902917917854,0.2544640250827956
91.3,11.7,89.016846,12.43412,0.0250071664498904,0.0627453143780048
94.95,13.0,80.5498,10.450599,0.1516609051279045,0.19610779102032
85.35,10.8,79.62092,9.995974,0.0671245662105941,0.074446890089247
84.55,11.0,84.120804,10.700191,0.0050762408869566,0.0272554050792347
76.95,9.7,85.52375,10.457778,0.1114197570523168,0.078121440926778
92.35,12.4,92.53414,12.968643,0.0019939527940156,0.0458583216513356
84.5,10.6,70.0551,7.5908914,0.1709455681975776,0.2838781734682479
77.0,7.7,79.367966,9.727968,0.0307528012758725,0.2633724955769328
94.85,13.0,91.645874,11.386085,0.0337809802484184,0.12414734180157
71.4,8.4,67.30146,7.67463,0.0574025172813266,0.0863535517737979
79.75,8.8,80.91013,11.158504,0.0145471267939361,0.268011765046553
73.55,8.3,70.61788,8.3065605,0.0398656454805935,0.0007904236575206
98.5,14.7,88.76657,11.972776,0.0988165376150063,0.1855254140840906
80.55,9.2,93.287346,12.939125,0.1581296820140344,0.4064266370690388
94.3,13.0,82.62455,11.279391,0.1238117723677342,0.1323545162494366
68.65,7.5,73.72495,8.902842,0.0739250210889133,0.1870455423990885
74.45,8.7,67.57528,7.799404,0.0923401042869061,0.1035167650244701
90.0,11.7,93.80439,12.608863,0.042270999484592,0.0776805877685547
86.55,11.7,82.24412,10.530031,0.04975022834412,0.099997332972339
98.75,14.6,77.718475,10.498077,0.2129774648931962,0.2809536032480736
75.65,8.4,86.07833,11.583304,0.1378497157125226,0.3789648101443335
75.35,9.1,86.848915,11.171109,0.1526067033855031,0.2275944175301018
88.35,10.6,79.970184,10.372153,0.0948479419788129,0.0214949733806105
73.6,11.4,89.81257,11.716481,0.2202794655509617,0.0277615095439709
81.35,9.4,88.04217,11.4832115,0.0822638926069357,0.2216182465248919
84.65,14.4,74.55018,8.763223,0.1193127167414999,0.3914428684446547
84.55,9.8,87.31809,11.328404,0.0327391170454335,0.1559596353647659
97.85,12.7,87.49698,11.467764,0.105805020339646,0.0970264645073357
91.55,10.7,86.18306,10.736745,0.0586230508751194,0.0034341009977822
95.55,13.9,86.66395,11.872471,0.092998973740638,0.1458654060638208
61.5,6.3,65.07084,7.672331,0.0580624215971163,0.2178302946544829
77.4,9.3,81.3481,10.830948,0.0510090278408631,0.1646180511802754
94.95,12.0,90.691185,11.824345,0.044853238572316,0.0146379470825195
